adult,backdrop_path,genre_ids,id,original_language,original_title,overview,popularity,poster_path,release_date,title,video,vote_average,vote_count
FALSE,/72wjHokodL2J9ZTEhYmMNphbW2V.jpg,"c(10770, 18, 10749)",874140,en,Making Spirits Bright,Grace and Tony are from two separate families who are in the business of decorating homes for Christmas. Unfortunately they have also been in feud for as long as anyone can remember. But this holiday season they must try to find a way to get everyone to work together in order to win a town competition that could save their livelihoods.,3.468,/AfOmrNotL9XeDU2NzgeqmvKl2NE.jpg,2021-11-27,Making Spirits Bright,FALSE,6,8
FALSE,/snWw3PIFQsmjQuCuVRjyGr1TWWX.jpg,"c(10770, 10749)",746048,en,Christmas She Wrote,"When Kayleigh, a romance writer, has her column cancelled right before Christmas, she heads home to reconnect with her family. Kayleigh gets an unexpected visit from the man who cancelled her column who fights not only to bring her back to the publisher but also for her heart.",3.786,/gxzNvCMMXCyb9u6eQZ9l8sUodjU.jpg,2020-12-06,Christmas She Wrote,FALSE,5.9,19
FALSE,/8eXMYWUYcB6VSPGeYGsdjvdDida.jpg,"c(10749, 10770)",550033,en,A Gingerbread Romance,"Successful architect Taylor Scott is poised for a promotion and a move to Paris but before that’s decided, her boss tasks her with creating a life-sized gingerbread house for a holiday competition. She partners with pastry chef Adam Dale, and though their styles are different, they form a deep connection working together.",3.207,/v0XHPx4es5c1eKguXNTFAjUa85x.jpg,2018-12-16,A Gingerbread Romance,FALSE,5.1,25
FALSE,/9UJ1Y4epC0ZRlsC1OeCocMMt8BD.jpg,"c(10770, 35, 18, 10749)",1028551,en,Time for Him to Come Home for Christmas,"Four days before Christmas, Elizabeth Athens receives a voicemail from a number she doesn’t recognize. On the message, a man she doesn’t know makes one final plea to the love of his life for a second chance.",2.543,/cuFGgVU2K3qDC6X5XYj1AUulAob.jpg,2022-11-26,Time for Him to Come Home for Christmas,FALSE,7,9
FALSE,/hMX4W7QKP0mvq7wMH1uGCVCuf1t.jpg,"c(10770, 10749, 18)",421631,en,Operation Christmas,"As her new romance blossoms, a single mother, Olivia, is dismayed when her boyfriend, Scott, a military sergeant, is deployed right before Christmas. Determined to not let it ruin the holidays for her and her children they decide to give back to the struggling military families on his base and, as their efforts go viral, they are rewarded in ways they never imagined.",2.361,/ttF3r6VOJwQKgHDtiYWAKlbd7Pm.jpg,2016-11-20,Operation Christmas,FALSE,6.3,47
FALSE,/abbmVLpQGKQ2KJsQNKDqcA7alf0.jpg,"c(35, 10749)",1032489,en,My Christmas Fiancé,"A part-time student working at a resort restaurant in beautiful Italy is hired by her boss to be his fiancé for the holidays, so he can avoid getting married. Things get complicated when she begins to have genuine feelings for him.",2.076,/kW4Tbk44ng1wBjyFvxCwLoCepJa.jpg,2022-11-04,My Christmas Fiancé,FALSE,3.5,2
FALSE,/8pMLz5lWvJFhyXjklwK2X4jEkzZ.jpg,"c(10749, 10770)",630926,en,A New Year's Resolution,"When a morning show producer makes a New Year's resolution to say yes more, she crosses paths with a confirmed Yes man who just might hold the key to her biggest story and to her heart.",3.713,/l9l1v24dqbAlHdYHpt9T84zs17J.jpg,2021-01-09,A New Year's Resolution,FALSE,6.6,25
FALSE,/6eY3V5Exj0kEriaS2aLNHssi0je.jpg,"c(10770, 35, 10749)",962367,en,When Christmas Was Young,"The story follows a headstrong music manager in desperate need of a hit song for his last remaining client, who finds himself falling for a gifted singer-songwriter with abandoned dreams of making it big, as he attempts to secure the rights to a Christmas song she wrote years ago.",2.677,/6Fdku46UeJnny4xZK8E1sTVMBRe.jpg,2022-12-18,When Christmas Was Young,FALSE,6.2,5
FALSE,/zviJhOaBARbkpd3Qg81B6nJiy2X.jpg,"c(35, 10751, 10749, 10770)",42559,en,A Christmas Wedding,"Emily (Sarah Paulson) and Ben (Eric Mabius) find their plans to marry on Christmas day coming apart at the seams when Ben is left to plan the wedding details after Emily is forced to go on a business trip. Though Emily, a perfectionist, is determined to have a fairytale wedding, she realizes that love is all that really matters when a freak storm threatens to keep her from making it home in time for the big day.",2.968,/wE8Pa3oP1OaKqL94PoM1JTSp7DC.jpg,2006-12-11,A Christmas Wedding,FALSE,5.3,26
FALSE,/wfeyDJiPpjTsLzPFaJkzBtMwXZa.jpg,"c(10770, 10749, 35, 18, 10751)",26463,en,A Boyfriend for Christmas,Holly Grant has learned a long time ago not to rely on Santa Claus leaving Mr. Right in her Christmas stocking. But Holly is in for a surprise when a handsome man arrives on her doorstep with a twinkle in his eye and Yuletide tree in tow.,3.186,/nj4Dg2xsHzTpSvgwxRrs6uyHHjh.jpg,2004-11-27,A Boyfriend for Christmas,FALSE,5.7,50
FALSE,/b9yEjGtQkA5GPsCWewyCf0mLxnN.jpg,"c(35, 10749, 18)",1034160,en,The Christmas Clapback,"​Every year the three Miles sisters, Jasmine, Kira, and Tisha, battle each other for a chance to win the neighborhood Christmas Church Cook-Off competition. But when Aaliyah, the vivacious Social Media Influencer, enters the competition, the sisters must choose to rise together, or fall divided.",2.542,/gvVoGEQQV1dm316j6Ot9e9EbB63.jpg,2022-11-24,The Christmas Clapback,FALSE,7,1
FALSE,/7Z8mJu6L3ikUe5mHVy5kaAlVGTA.jpg,"c(10770, 35, 18, 10749)",1028180,en,In Merry Measure,"When pop star Darcy returns home to spend Christmas with her sister and niece, she unexpectedly finds herself coaching the high school choir with her onetime rival, Adam.",4.042,/g36Apd5ESbHm4mXoHX3lA58OB92.jpg,2022-11-12,In Merry Measure,FALSE,6.6,7
FALSE,/23idYXsqQ7yKJZTjTIa309M0Dl6.jpg,"c(10749, 10770)",748898,en,Christmas Together,"A brokenhearted New York painter, Ava, and a West Coast widower, Mason, have their lives collide when Mason’s young daughter, Mia, rents out his guest house to Ava for Christmas, without her dad's knowledge, in an attempt to convince her dad she is responsible enough to earn a dog for Christmas.",3.882,/MKgopT6vlEc6aUR71MUOs7SCaR.jpg,2020-12-02,Christmas Together,FALSE,5.7,6
FALSE,/kyFPxenRk682cPNaazMn9PfcyGf.jpg,"c(35, 10749, 10770)",874190,en,Our Christmas Journey,"As a single mom and her teenaged son with autism come to a crossroad during Christmas, she must learn to let go so he can flourish as she finds her own heart healing in unexpected ways.",3.672,/fQ7eV7wAJruPCJNH5OONlP2RAer.jpg,2021-12-04,Our Christmas Journey,FALSE,5.6,7
FALSE,NA,"c(10770, 35, 10749)",249043,en,Holiday Road Trip,"Ashley Scott plays an executive for a company that produces pet supplies. Just after getting into a fight with her boyfriend about their relationship status, she takes up with the company's mascot and the company president's son on a road trip across America at Christmastime in an effort to get home for the holiday season.",3.854,/cRfz43odBVeVUZyI3DMsYamtdQH.jpg,2013-12-01,Holiday Road Trip,FALSE,5.3,14
FALSE,/8azo79XONFzslTjdqZPhPNiAdfy.jpg,"c(10770, 35, 10749)",882968,en,Christmas on 5th Avenue,"Eve, A Christmas loving professional wish granter, takes on the task of decorating the high-end condo for a reclusive writer who is spending the holidays out of town. But when the handsome writer turns out to be home for the holidays after all, Eve will have to pull out all her tricks to make him fall in love with Christmas all over again – and maybe find romance along the way.",2.949,/pJE4lG23q6xX1MrxUQtqMXyI46f.jpg,2021-11-21,Christmas on 5th Avenue,FALSE,6.4,8
FALSE,/6u0NeS7pxGHPHM0Fbd7A5UlPiYw.jpg,"c(18, 10770, 10749)",744943,en,Once Upon a Main Street,"Amelia Lewis is super excited when she buys an available storefront, planning to open a year-round Christmas shop. But her celebration comes to a screeching halt when she discovers that Vic Manning has also bid on the property. After continually bickering and trying to one-up each other, the two combatants learn to work together and even get the merchants on Main Street to put aside their differences for the greater good.",2.967,/m5nRrLXhZxZ4NC4UsAhMf2xn48t.jpg,2020-11-29,Once Upon a Main Street,FALSE,6.7,9
FALSE,/d9Gq9GcQKFQWyPt3DR6ajFaUudi.jpg,"c(10770, 18, 10749)",744958,en,A Christmas Break,"Middle school principal Addison Tate wants this Christmas to be special for her kids especially since the School Board has decided that it will be the last as the school will be closing. When Addison invites Hollywood actor Dylan Davidson, a former alumni and old flame, home to reconnect with his roots, sparks fly, uniting the two to save the school from closing right before Christmas Eve.",3.746,/5ARkzm5CfLMz7MEycBNUgknNIAD.jpg,2020-12-20,A Christmas Break,FALSE,6,10
FALSE,/kQVzERPsImIHZxlBX9IB2Oi2Mfn.jpg,"c(10770, 10749)",490828,en,Runaway Christmas Bride,"A runaway bride, Kate, making herself scarce for the holidays, meets a ski patrol rescuer, Jason, at a resort. Her December days begin to brighten, until her parents and jilted fiancé, Alex, show up at the mountain to reset the wedding for Christmas.",3.984,/4byEWfuOPKMU1lV7dcU7ilG9yUw.jpg,2017-12-09,Runaway Christmas Bride,FALSE,4.9,16
FALSE,/qEBIJ2ZjyoteV2ACAh91IrowJfK.jpg,"c(10751, 35, 10749)",759872,en,The Farmer and the Belle: Saving Santaland,"Sparks fly between a famous model and a farmer with a young daughter when she visits her childhood home. The town is in danger of losing their beloved Santaland festival, but miracles can happen with a little love, family, and faith.",3.404,/tOtzpBwxMz0pmX0hno123pW7qPf.jpg,2020-11-17,The Farmer and the Belle: Saving Santaland,FALSE,6,7
FALSE,/1SfJUOdrED7kvlJTvn2DwOELnTc.jpg,"c(10749, 10770)",744927,en,A Crafty Christmas Romance,"Mandy, the owner of a craft and hobby store, discovers an old copy of “A Christmas Carol” among donations for a book drive. In the book is a letter to Santa from 70 years ago along with a valuable coin. Mandy sets out to find the owner of the book, letter and coin with the help of Jonah, a contractor who first came upon and donated the book. Along the way, they find clues that lead them closer to the author, and to each other, but can Mandy return everything to the book owner in time for Christmas and make her own Christmas wish come true?",3.969,/ubmNveioByrMjjruXTORxOr2H3e.jpg,2020-10-30,A Crafty Christmas Romance,FALSE,6.3,14
FALSE,/rjzkLxLm4RDVGHIzhZWXJr3rUeG.jpg,"c(10770, 10749)",626309,en,Christmas at Dollywood,"Event planner Rachel lands her biggest job yet – Dollywood's 30th Smoky Mountain Christmas celebration, where she’s teamed with operations director Luke to plan an event as glamorous as Dolly Parton herself. Sparks fly, but it takes matchmaking by Dolly to help them find their way.",3.965,/wJS8MfxkzdjjfCweZUKdlXKZamr.jpg,2019-12-08,Christmas at Dollywood,FALSE,6.6,29
FALSE,/wIJLSOBQIZsOqIZkfORKCqYndPc.jpg,"c(10751, 10770, 10749)",559709,en,Rent-an-Elf,"Type-A personality, Ava, owns “Rent-an-Elf,” a business in which she sets up a memorable Christmas for busy families. This year, she's hired by the newly-single Liam and falls for him and his adorable son, Nathan. But, just as Ava thinks she’s found her match, Liam’s ex-wife returns, wanting to patch things up. Even though Ava decides to put Liam and Nathan's happiness above her own, she's still determined to give them the best Christmas ever, and maybe even hope for a Christmas miracle or two.",1.823,/qpIzfn4rcqYAXXXF4z01EFUbCe0.jpg,2018-12-08,Rent-an-Elf,FALSE,5.7,13
FALSE,/p0mzBcDoECqtrc6WrUB3DcrHRtZ.jpg,"c(10770, 35, 10749)",866660,en,A Christmas Treasure,"After opening a 100-year-old time capsule and finding her grandfather’s old journal, Lou questions whether she should move to New York after Christmas to further her writing career or stay in Pine Grove to carry on her family’s local newspaper. Charming chef, Kyle, is also at a crossroads, visiting Pine Grove for the holidays.",2.812,/qTegIxclXI1P2nZBN3eo16YunBT.jpg,2021-11-07,A Christmas Treasure,FALSE,6,12
FALSE,/om2zsSLHZ7NLIrFm28dhbEtUQtE.jpg,"c(10749, 10770)",744957,en,A Christmas Exchange,"The holiday season has started and Molly Cooper is looking for joy. Finally living her childhood dream, Molly swaps her quaint farmhouse for London Financier Patrick Kingston’s posh apartment. Through the ups and downs of her new life in London and searching for romance, Molly begins to look forward to all communication with Patrick. Likewise, Patrick finds Molly’s warm emails and texts charming and compelling. Sparks fly between them as they get to know each other as they live in each other’s spaces.",3.241,/kV5mvuFyXkvBwQjDDA4rCKsPYHD.jpg,2020-12-19,A Christmas Exchange,FALSE,5.5,10
FALSE,/xxZbaiFtdbTdsuaGUcB8J19Inip.jpg,"c(10770, 35, 10749, 80)",1031460,en,A Prince and Pauper Christmas,"When her down-on-his luck confidential informant in a criminal investigation suddenly goes missing, a desperate young federal agent recruits his doppelgänger to play his role.",2.125,/zi5SAsZOlI0AiuG5vIwAkzgidD6.jpg,2022-12-11,A Prince and Pauper Christmas,FALSE,4.8,4
FALSE,/aMkzGGlm0l6R8wGOLRNmhaSQIbS.jpg,"c(18, 10749, 10770)",880545,en,Merry Liddle Christmas Baby,"This holiday, the Liddles have much to be merry about! Jacquie Liddle and her husband, Tyler, are preparing for the arrival of their first baby. With their family expanding in ways they could never have expected, the Liddles are headed for a crazy Christmas filled with merry mayhem and lots of love and laughter.",3.282,/5mnkMQKeq1EPcpgNT4a8Kf40oNH.jpg,2021-11-27,Merry Liddle Christmas Baby,FALSE,7.5,11
FALSE,/fjqYTbfajZADLexZbTmgftAvMIQ.jpg,"c(18, 10749, 10770)",487055,en,The Spruces and the Pines,"A Romeo and Juliet romance takes place among two feuding New England Christmas Tree lot families. Against their families’ wills, Julie Pine and visiting-from-Texas, Rick Spruce, fall in love, but are forced to hide their Yuletide relationship.",3.926,/5R2OzGh59q8qn5mjgYwn2NnTKLh.jpg,2017-12-03,The Spruces and the Pines,FALSE,6.1,27
FALSE,/ms9T1wyLdleZSj5qBywR2jwAjvJ.jpg,"c(35, 10749, 10770)",881857,en,Mistletoe in Montana,"Merry, who owns the ranch, has been unlucky in love, but that's about to change when a single father, Mark, and his two kids book the ranch for Christmas week. Adventure is on the menu, the holiday spirit is everywhere, and love is in the air.",3.382,/pHmIz1gyh43kUub2arnZTQQ3aWF.jpg,2021-12-17,Mistletoe in Montana,FALSE,6,6
FALSE,/dHKSw1hK1FSke2bZBu39o1Bhf4x.jpg,"c(10770, 35, 10749)",879170,en,Candy Cane Candidate,"Natural-born leader, Julia, returns to her hometown of North Falls for Christmas to drown her sorrows in eggnog, cookies, and Yuletide after her recent political campaign for city council ended in a landslide loss. It's the perfect place for Julia's holiday escape — until she realizes coming home means running into her old high school rival, Parker, the arrogant know-it-all who beat her in a race for senior class president.",2.879,/cZH8Zm9JOYrKiL72QLAqQzL4diD.jpg,2021-12-20,Candy Cane Candidate,FALSE,5.8,6
FALSE,/hohDejNhgDoHT6bSZD4wfxfC1EB.jpg,"c(10751, 10770, 10749)",550649,en,Santa's Boots,"When Holly returns home for Christmas expecting the same as any other year, she’s blindsided to learn her family’s department store is on the brink of foreclosure. To keep the business going, Holly fills in as Santa’s Helper and meets the surprisingly young and handsome Nick, who has been hired to play Santa at the store this year. Their undeniable chemistry and charisma draw in big crowds, until suddenly, Nick disappears. As Christmas day inches closer, Holly scrambles to find Nick with only one clue – his misplaced black boot.",3.056,/hT6zSbg9b0JZgbVkZksZHV2nPrb.jpg,2018-12-08,Santa's Boots,FALSE,6.3,21
FALSE,/1Tf4c4050cNLepnFTl8Qtq7fWnO.jpg,"c(10770, 35, 18, 10749)",1027439,en,"Lights, Camera, Christmas!","When a holiday rom-com movie shooting in her town needs a costume designer, Kerry, a local shop owner, steps into the role. While working on the movie, she rediscovers her passion for costume design and finds herself falling for Brad, the film’s famous leading man.",2.569,/xensL98L0bGnkkQsEFy3USC5n5Y.jpg,2022-11-05,"Lights, Camera, Christmas!",FALSE,7.3,11
